x1,x2,x3,y
49,4,10,147.93
38,31,49,302.91
49,43,32,214.21
37,48,7,71.57
34,24,29,206.86
41,43,37,203.78
49,46,13,129.27
44,25,23,165.53
40,14,42,292.92
48,14,15,163.76
28,25,6,64.23
28,45,8,67.51
40,34,16,128.85
32,38,34,200.90
1,43,15,37.77
9,43,7,8.08
1,24,16,45.65
34,3,2,71.78
43,4,21,189.62
31,25,15,117.48
41,22,40,259.07
47,35,45,293.28
10,18,21,116.66
44,8,35,240.18
25,30,29,166.08
11,9,13,56.96
18,2,40,223.00
49,41,49,295.03
37,33,41,251.88
18,3,38,228.57
2,12,44,194.86
45,27,19,159.66
43,42,33,202.77
16,4,6,70.39
36,35,31,196.78
23,13,46,256.26
9,1,40,212.29
20,11,48,276.85
19,3,29,188.26
42,22,2,65.04
6,47,8,-12.95
4,29,11,35.23
32,1,15,142.78
40,43,21,146.71
23,18,26,133.24
13,16,44,219.72
46,2,9,130.67
27,30,15,103.83
23,42,5,32.15
14,28,25,134.99
27,27,45,243.06
9,7,13,75.41
1,17,29,118.37
4,13,22,104.13
28,14,21,141.66
33,2,16,128.97
17,3,34,194.53
28,49,13,91.78
36,48,44,246.38
23,6,42,259.21
29,20,35,224.67
18,22,38,194.41
4,49,33,129.94
3,22,8,24.10
37,5,16,132.48
44,29,10,111.35
49,21,26,197.73
44,37,19,159.63
10,1,8,51.53
21,38,30,147.68
5,33,7,-5.83
38,14,38,257.89
49,28,37,274.93
48,26,34,251.80
4,20,15,70.18
19,49,13,56.68
14,19,33,162.89
26,1,46,281.02
33,2,14,139.33
11,23,7,46.85
38,38,12,102.89
48,4,32,238.61
14,16,46,260.18
25,1,33,210.28
9,12,4,43.17
16,34,34,175.98
29,45,43,237.29
33,10,8,97.70
17,10,13,79.23
41,24,27,198.48
35,46,44,236.99
49,27,42,276.25
7,2,3,33.15
6,4,47,252.26
2,39,43,177.68
20,45,41,200.25
20,11,17,110.52
32,19,16,113.90
32,35,15,106.36
6,49,47,201.68
32,25,14,100.99
23,14,40,247.93
32,15,17,112.04
26,2,25,174.48
8,26,32,146.17
26,16,42,241.64
1,8,41,214.77
43,11,3,74.99
1,34,7,-4.58
32,28,9,87.34
3,42,1,-38.79
1,37,42,176.29
15,40,26,112.04
39,34,30,180.66
7,46,30,98.51
39,20,45,280.33
18,13,5,32.71
19,8,7,57.93
34,7,25,181.24
37,3,2,89.17
9,48,21,93.37
20,39,2,26.63
33,19,19,140.31
35,46,26,164.38
47,21,31,231.25
40,16,34,238.22
17,24,3,40.19
10,9,24,110.84
8,47,4,-4.14
20,27,28,158.08
43,48,38,233.04
22,27,29,158.77
21,31,12,81.83
49,5,44,313.90
12,41,31,141.34
24,15,11,87.01
8,29,40,189.37
45,31,41,270.19
31,43,14,85.36
1,23,5,11.45
49,18,7,99.30
12,17,24,128.82
25,15,14,108.06
10,44,3,5.17
36,48,44,238.44
10,23,8,32.02
10,19,12,67.09
37,1,40,255.91
22,42,40,210.91
30,13,30,208.88
34,29,44,260.87
45,37,8,74.52
23,47,4,25.45
1,28,43,193.13
33,11,27,180.34
13,9,46,247.06
1,9,28,132.85
3,25,16,62.70
2,34,29,116.56
24,11,3,51.93
6,6,39,201.57
16,22,1,-3.73
31,34,1,48.98
38,23,35,231.05
34,8,33,209.92
9,19,3,42.48
15,18,1,0.22
20,22,23,131.87
43,21,44,286.12
19,43,29,141.37
37,33,22,143.08
25,44,17,89.83
21,2,15,120.03
22,43,29,164.33
44,23,29,205.96
5,31,42,179.83
1,14,37,174.27
47,9,31,246.60
47,47,47,291.10
5,31,33,150.82
39,1,11,129.15
12,15,11,52.26
38,22,33,224.77
34,35,3,45.22
30,17,28,180.29
23,39,23,134.76
33,17,1,52.18
30,25,19,118.88
30,24,21,145.41
8,44,17,56.50
46,11,38,273.39
2,34,38,153.69
42,8,30,228.76
8,22,25,123.63
10,13,5,37.36
46,8,30,229.25
25,45,7,18.97
16,43,1,-2.57
22,37,13,77.65
4,4,42,211.51
17,4,35,207.29
40,17,36,252.94
21,21,26,155.91
14,16,28,162.55
2,17,18,69.42
14,28,13,70.57
36,43,27,165.58
26,26,31,172.97
25,44,49,223.20
19,31,2,21.14
45,28,40,262.87
41,40,8,76.00
39,24,11,116.71
47,32,34,240.25
46,18,49,313.57
6,13,14,68.10
46,43,5,82.44
16,1,10,76.41
46,48,25,163.23
26,37,34,183.46
28,35,6,57.27
13,27,15,68.10
33,40,48,261.91
32,36,25,142.26
26,36,37,196.39
26,29,29,174.47
18,15,3,48.51
42,40,39,250.63
